153,186,1134,8588.25304
172,169,1135,656.25571
166,188,1136,1445.32899
170,167,1137,419.50881
170,169,1138,793.19286
166,165,1139,133.02087
189,110,1140,20614.38874
173,161,1141,9961.53270
167,164,1142,729.10925
201,157,1143,3523.37813
163,158,1144,1044.82852
153,158,1145,1288.42136
151,153,1146,1786.69400
150,146,1147,22361.05370
159,150,1148,3816.20128
152,149,1149,7423.92649
144,153,1150,3888.65475
150,135,1151,6397.93815
189,156,1152,12482.59734
146,147,1153,10200.46146
146,141,1154,3220.17959
144,137,1155,5527.10354
148,112,1156,11268.43045
141,119,1157,11364.46995
140,135,1158,13180.76995
136,134,1159,7220.90043
141,118,1160,3503.34036
145,148,1161,6532.60358
140,137,1162,1226.71452
135,133,1163,1953.54320
137,128,1164,28961.78740
134,123,1165,827.81016
134,118,1166,4103.98454
137,131,1167,532.45572
133,128,1168,545.87041
144,110,1169,11828.68486
136,133,1170,5376.79628
138,108,1171,15635.87562
126,130,1172,1468.96233
128,121,1173,6920.16559
132,114,1174,2572.89045
136,121,1175,1881.90127
121,113,1176,11886.31767
118,117,1177,6485.52981
121,76,1178,14790.41969
118,120,1179,2198.98633
124,95,1180,12530.82783
120,116,1181,4513.33426
122,109,1182,6755.29319
120,113,1183,1802.73850
113,98,1184,9808.82851
113,111,1185,4188.38408
110,89,1186,9642.30159
103,109,1187,8428.10514
106,110,1188,2374.04740
109,106,1189,5919.49137
107,83,1190,24730.18271
76,102,1191,22342.82723
105,100,1192,1941.57282
97,101,1193,8431.61996
90,94,1194,15970.77853
89,92,1195,11328.67506
93,82,1196,2585.66266
89,30,1197,20607.76521
83,76,1198,13939.96990
84,67,1199,4137.78004
84,74,1200,2422.67223
88,58,1201,9900.44257
96,75,1202,6670.88772
94,54,1203,10024.02154
81,70,1204,10962.43193
76,32,1205,26111.89711
77,71,1206,3033.28176
69,47,1207,8903.35122
70,68,1208,5350.37035
67,42,1209,16382.16689
49,67,1210,2978.67509
64,44,1211,10619.94859
62,56,1212,3048.06776
83,43,1213,18108.56215
52,72,1214,3468.43953
55,62,1215,1948.16534
59,57,1216,6677.10633
59,45,1217,5981.64514
43,17,1218,18087.82306
36,28,1219,13605.50054
43,23,1220,19636.20700
41,28,1221,7096.02219
28,27,1222,100.07254
29,23,1223,10034.96556
27,22,1224,8240.23994
35,30,1225,9187.69541
30,19,1226,7387.59809
24,23,1227,16981.15218
25,12,1228,11068.87125
27,13,1229,12039.08367
16,11,1230,13343.10808
14,12,1231,1167.38930
